TimeUs,SeqID,PosX,PosY,PosZ,Valid
332217434,16075,1.401762,-0.339776,2.030245,1
332237588,16076,1.401814,-0.349780,2.034115,1
332259106,16077,1.397609,-0.359287,2.031342,1
332280213,16078,1.393834,-0.368157,2.030542,1
332300493,16079,1.395396,-0.373902,2.035011,1
332319117,16080,1.391600,-0.383037,2.032715,1
332341225,16081,1.388687,-0.392209,2.033083,1
332362942,16082,1.386752,-0.397124,2.032797,1
332381819,16083,1.382187,-0.406174,2.030255,1
332401584,16084,1.378336,-0.415174,2.029038,1
332422050,16085,1.378035,-0.425142,2.033509,1
332444277,16086,1.373919,-0.434214,2.032440,1
332464675,16087,1.371056,-0.444470,2.033837,1
332485134,16088,1.365866,-0.452822,2.030431,1
332504640,16089,1.363428,-0.461794,2.031123,1
332525441,16090,1.361356,-0.467106,2.031695,1
332547484,16091,1.358433,-0.476324,2.032883,1
332569344,16092,1.358629,-0.487202,2.038186,1
332588745,16093,1.350099,-0.489116,2.027016,1
332609990,16094,1.350045,-0.499483,2.033274,1
332630211,16095,1.345556,-0.508876,2.033143,1
332648924,16096,1.341429,-0.517676,2.031362,1
332669882,16097,1.337745,-0.526614,2.031512,1
332692050,16098,1.333657,-0.530745,2.028673,1
332713733,16099,1.330644,-0.540818,2.030918,1
332738407,16100,1.327444,-0.543445,2.027093,1
332753184,16101,1.325204,-0.553189,2.029858,1
332775696,16102,1.322135,-0.563111,2.031695,1
332795225,16103,1.319290,-0.567164,2.030478,1
332815931,16104,1.313385,-0.575000,2.026899,1
332835879,16105,1.311470,-0.584705,2.030382,1
332855372,16106,1.305075,-0.592694,2.026554,1
332876918,16107,1.303517,-0.603388,2.032114,1
332897181,16108,1.299918,-0.611703,2.033003,1
332915849,16109,1.293689,-0.620281,2.030152,1
332936625,16110,1.288351,-0.628242,2.027529,1
332959971,16111,1.286917,-0.632760,2.029124,1
332979851,16112,1.285764,-0.643007,2.034319,1
333001300,16113,1.279617,-0.651321,2.032093,1
333020572,16114,1.272001,-0.657694,2.027529,1
333042449,16115,1.267638,-0.666735,2.026779,1
333065299,16116,1.267189,-0.671716,2.030472,1
333085032,16117,1.261296,-0.679805,2.028394,1
333105733,16118,1.254248,-0.687083,2.024331,1
333124620,16119,1.251817,-0.696733,2.027892,1
333145037,16120,1.249783,-0.707389,2.033609,1
333166792,16121,1.246344,-0.711076,2.031368,1
333186419,16122,1.239679,-0.717718,2.027836,1
333209188,16123,1.236198,-0.721617,2.026922,1
333227790,16124,1.230824,-0.729733,2.025755,1
333248834,16125,1.228130,-0.739964,2.030187,1
333268739,16126,1.223021,-0.747838,2.029991,1
333288761,16127,1.215881,-0.754986,2.027128,1
333309534,16128,1.209360,-0.762621,2.024749,1
333331378,16129,1.206236,-0.772077,2.028656,1
333353352,16130,1.202838,-0.775538,2.026963,1
333374372,16131,1.196179,-0.783200,2.025692,1
333394069,16132,1.192703,-0.792542,2.028954,1
333414853,16133,1.185413,-0.799587,2.025615,1
333434728,16134,1.178988,-0.807419,2.024706,1
333456504,16135,1.174938,-0.815883,2.027218,1
333476665,16136,1.172137,-0.820341,2.026942,1
333497672,16137,1.163145,-0.831383,2.025361,1
333517574,16138,1.160990,-0.836010,2.027384,1
333539877,16139,1.153016,-0.842795,2.023696,1
333560228,16140,1.150574,-0.847083,2.024886,1
333581009,16141,1.148288,-0.851403,2.025769,1
333602453,16142,1.141583,-0.858174,2.023207,1
333622628,16143,1.138966,-0.862454,2.024419,1
333643591,16144,1.131932,-0.869200,2.022562,1
333665181,16145,1.128049,-0.878436,2.026654,1
333683482,16146,1.119165,-0.884499,2.022300,1
333703067,16147,1.112731,-0.891735,2.021380,1
333725128,16148,1.108229,-0.900897,2.023871,1
333746540,16149,1.100926,-0.907341,2.022680,1
333776127,16150,1.098166,-0.911083,2.022687,1
333785453,16151,1.093155,-0.919932,2.026007,1
333807514,16152,1.084745,-0.926940,2.022238,1
333827516,16153,1.082567,-0.930363,2.023895,1
333855229,16154,1.075191,-0.937067,2.021744,1
333869947,16155,1.067993,-0.944313,2.021924,1
333889861,16156,1.064846,-0.947630,2.020847,1
333911154,16157,1.058904,-0.955666,2.022110,1
333930810,16158,1.051572,-0.962162,2.020657,1
333951208,16159,1.045878,-0.969872,2.023122,1
333973931,16160,1.038106,-0.975697,2.019450,1
333994404,16161,1.030584,-0.982564,2.019410,1
334016286,16162,1.027758,-0.987092,2.019980,1
334036888,16163,1.023065,-0.995690,2.024113,1
334055603,16164,1.013090,-0.999798,2.018019,1
334077821,16165,1.009335,-1.003084,2.017358,1
334098243,16166,1.005318,-1.012347,2.024012,1
334117776,16167,0.999097,-1.019221,2.023348,1
334137212,16168,0.993138,-1.020939,2.019665,1
334159437,16169,0.986521,-1.028753,2.021188,1
334181717,16170,0.979552,-1.034613,2.020105,1
334200867,16171,0.970448,-1.039599,2.017087,1
334220919,16172,0.965079,-1.048639,2.022134,1
334243111,16173,0.961388,-1.052251,2.021687,1
334263326,16174,0.954042,-1.057807,2.021256,1
334282783,16175,0.945026,-1.063305,2.018273,1
334302683,16176,0.936949,-1.068593,2.016789,1
334324397,16177,0.934383,-1.071466,2.016460,1
334345258,16178,0.926799,-1.080211,2.019705,1
334367212,16179,0.923662,-1.083205,2.019472,1
334387516,16180,0.915818,-1.089492,2.019506,1
334408672,16181,0.907321,-1.095736,2.017356,1
334429055,16182,0.897551,-1.098029,2.012243,1
334447489,16183,0.893292,-1.108208,2.019641,1
334468113,16184,0.888756,-1.111102,2.019439,1
334488685,16185,0.880297,-1.116204,2.017239,1
334511500,16186,0.873887,-1.123792,2.019407,1
334531220,16187,0.864285,-1.127501,2.015509,1
334553183,16188,0.861429,-1.131923,2.018435,1
334575210,16189,0.853781,-1.138085,2.018567,1
334593751,16190,0.851124,-1.143090,2.022015,1
334613973,16191,0.842579,-1.147118,2.019654,1
334636590,16192,0.834732,-1.153558,2.021094,1
334656621,16193,0.824451,-1.156412,2.015541,1
334675991,16194,0.821248,-1.160305,2.017455,1
334697606,16195,0.813989,-1.166917,2.018677,1
334718106,16196,0.805631,-1.171515,2.017958,1
334738750,16197,0.797152,-1.176663,2.017874,1
334758413,16198,0.790480,-1.184587,2.021783,1
334781156,16199,0.781252,-1.188169,2.019100,1
334801135,16200,0.776256,-1.188620,2.014546,1
334820963,16201,0.767626,-1.192785,2.013113,1
334841809,16202,0.760937,-1.202030,2.020350,1
334862154,16203,0.755816,-1.201840,2.015185,1
334883471,16204,0.746725,-1.204891,2.013114,1
334902329,16205,0.739469,-1.214381,2.018803,1
334923991,16206,0.729977,-1.216872,2.015122,1
334945139,16207,0.722949,-1.222158,2.016174,1
334965416,16208,0.715924,-1.229890,2.021251,1
334985083,16209,0.705170,-1.231348,2.014456,1
335004875,16210,0.696431,-1.235323,2.014995,1
335028123,16211,0.694092,-1.242093,2.020473,1
335050451,16212,0.685127,-1.245562,2.019579,1
335067992,16213,0.675193,-1.246724,2.014783,1
335088417,16214,0.665565,-1.251357,2.013507,1
335109964,16215,0.662669,-1.254832,2.016734,1
335132076,16216,0.652900,-1.256780,2.012239,1
335151350,16217,0.644438,-1.262620,2.014747,1
335171211,16218,0.635916,-1.266634,2.014291,1
335193762,16219,0.631779,-1.269526,2.016472,1
335214279,16220,0.622837,-1.273139,2.014749,1
335233154,16221,0.613319,-1.276639,2.014296,1
335262843,16222,0.607372,-1.276386,2.009969,1
335276163,16223,0.601421,-1.284663,2.017740,1
335296430,16224,0.592550,-1.290654,2.019591,1
335316377,16225,0.585576,-1.287393,2.012016,1
335336682,16226,0.576218,-1.289734,2.011016,1
335356386,16227,0.569874,-1.299402,2.018841,1
335378433,16228,0.560620,-1.304078,2.021013,1
335398774,16229,0.549768,-1.303685,2.013035,1
335419332,16230,0.541399,-1.308771,2.016866,1
335438776,16231,0.532479,-1.311931,2.016258,1
335460384,16232,0.522955,-1.314705,2.013898,1
335480429,16233,0.513475,-1.318545,2.014050,1
335502099,16234,0.505394,-1.322403,2.015793,1
335521574,16235,0.500356,-1.324259,2.014713,1
335544047,16236,0.491101,-1.326728,2.014247,1
335565016,16237,0.486892,-1.329886,2.015165,1
335584960,16238,0.477480,-1.332524,2.014811,1
335603679,16239,0.469121,-1.339152,2.020029,1
335626985,16240,0.463978,-1.339004,2.017766,1
335646705,16241,0.454306,-1.340939,2.015663,1
335667087,16242,0.444746,-1.343903,2.016206,1
335686876,16243,0.435836,-1.348552,2.018862,1
335708534,16244,0.425694,-1.349994,2.016774,1
335728501,16245,0.421276,-1.352111,2.017595,1
335749134,16246,0.412386,-1.355734,2.019223,1
335770399,16247,0.401567,-1.354882,2.013917,1
335792345,16248,0.397746,-1.359787,2.019405,1
335814696,16249,0.388357,-1.362318,2.018869,1
335831248,16250,0.378702,-1.364060,2.017350,1
335851513,16251,0.368376,-1.366300,2.017770,1
335870660,16252,0.359297,-1.368655,2.017752,1
335892621,16253,0.349657,-1.369302,2.015435,1
335912970,16254,0.340037,-1.371804,2.016083,1
335933343,16255,0.331096,-1.375741,2.019182,1
335952445,16256,0.325374,-1.375288,2.016859,1
335973483,16257,0.315537,-1.379569,2.019473,1
335996807,16258,0.301696,-1.381403,2.017423,1
336017196,16259,0.297696,-1.384905,2.021084,1
336038574,16260,0.287507,-1.386049,2.019506,1
336059387,16261,0.276987,-1.385796,2.016338,1
336080216,16262,0.272183,-1.387471,2.016820,1
336100038,16263,0.263653,-1.390305,2.018672,1
336120041,16264,0.253074,-1.389681,2.015844,1
336140336,16265,0.242289,-1.391485,2.015311,1
336161507,16266,0.237117,-1.390031,2.012183,1
336185051,16267,0.226854,-1.388810,2.006699,1
336202404,16268,0.217766,-1.393970,2.011912,1
336221769,16269,0.209338,-1.400327,2.020126,1
336243090,16270,0.201411,-1.404321,2.024412,1
336265724,16271,0.190759,-1.405316,2.022912,1
336284540,16272,0.186459,-1.405110,2.021719,1
336305686,16273,0.175629,-1.405034,2.019447,1
336325945,16274,0.165890,-1.406693,2.020778,1
336348762,16275,0.161774,-1.408517,2.021110,1
336368410,16276,0.150798,-1.403091,2.013099,1
336387917,16277,0.139829,-1.406393,2.014957,1
336409195,16278,0.133051,-1.411161,2.022875,1
336428301,16279,0.123969,-1.415953,2.027314,1
336448931,16280,0.111277,-1.410712,2.018619,1
336468077,16281,0.102668,-1.412962,2.020291,1
336489367,16282,0.093274,-1.418385,2.026813,1
336512199,16283,0.088143,-1.415979,2.023042,1
336532115,16284,0.078312,-1.412417,2.016979,1
336553845,16285,0.069042,-1.417872,2.023857,1
336573095,16286,0.058973,-1.418755,2.025038,1
336595933,16287,0.053816,-1.410246,2.011969,1
336614653,16288,0.044259,-1.417382,2.021842,1
336634332,16289,0.034103,-1.418579,2.023496,1
336655427,16290,0.024540,-1.413529,2.016203,1
336675988,16291,0.019924,-1.414427,2.016178,1
336698183,16292,0.009989,-1.421547,2.026555,1
336719054,16293,-0.000259,-1.422337,2.027699,1
336738668,16294,-0.009753,-1.415706,2.018162,1
336759187,16295,-0.019642,-1.422037,2.027308,1
336783010,16296,-0.024413,-1.421991,2.028429,1
336802440,16297,-0.034149,-1.414046,2.015665,1
336825019,16298,-0.044357,-1.419642,2.024400,1
336843128,16299,-0.049047,-1.421225,2.027572,1
336863738,16300,-0.059022,-1.419030,2.024331,1
336884031,16301,-0.068652,-1.414488,2.017805,1
336904842,16302,-0.079348,-1.421610,2.028582,1
336926514,16303,-0.089531,-1.419494,2.026619,1
336946520,16304,-0.098744,-1.414951,2.019428,1
336965758,16305,-0.108234,-1.421344,2.030542,1
336986839,16306,-0.118383,-1.417165,2.025403,1
337008632,16307,-0.128679,-1.416060,2.024035,1
337030737,16308,-0.132969,-1.415729,2.024220,1
337050905,16309,-0.143169,-1.417622,2.027720,1
337069375,16310,-0.151705,-1.414299,2.025262,1
337089354,16311,-0.161746,-1.413313,2.024387,1
337111856,16312,-0.166893,-1.413606,2.026375,1
337131796,16313,-0.181153,-1.413659,2.028141,1
337152863,16314,-0.187025,-1.414750,2.031438,1
337172875,16315,-0.196286,-1.408535,2.022274,1
337192460,16316,-0.206131,-1.411137,2.028634,1
337215401,16317,-0.216054,-1.409435,2.028325,1
337235658,16318,-0.220672,-1.407766,2.027275,1
337256517,16319,-0.230011,-1.407260,2.028547,1
337278398,16320,-0.240547,-1.404310,2.027678,1
337298868,16321,-0.250329,-1.402568,2.025872,1
337318658,16322,-0.254413,-1.402928,2.028136,1
337337590,16323,-0.264046,-1.399377,2.025360,1
337359104,16324,-0.276512,-1.405337,2.037791,1
337379109,16325,-0.284213,-1.399069,2.030400,1
337400000,16326,-0.290904,-1.389475,2.018825,1
337420312,16327,-0.301631,-1.390413,2.024477,1
337438814,16328,-0.313380,-1.391996,2.028860,1
337461883,16329,-0.321801,-1.389785,2.028620,1
337481953,16330,-0.332455,-1.388893,2.030367,1
337503310,16331,-0.336926,-1.387138,2.028742,1
337523354,16332,-0.345748,-1.381896,2.025045,1
337545247,16333,-0.356174,-1.381916,2.028229,1
337566504,16334,-0.361112,-1.379843,2.025935,1
337587319,16335,-0.372250,-1.382278,2.034513,1
337606265,16336,-0.379465,-1.376480,2.028723,1
337626822,16337,-0.383611,-1.372782,2.024732,1
337648043,16338,-0.392737,-1.372206,2.026709,1
337667827,16339,-0.403681,-1.370365,2.028670,1
337688258,16340,-0.412754,-1.366816,2.027710,1
337708933,16341,-0.422677,-1.365363,2.029050,1
337729907,16342,-0.427532,-1.364747,2.029351,1
337750682,16343,-0.437767,-1.362657,2.030409,1
337772000,16344,-0.447753,-1.360833,2.032594,1
337794724,16345,-0.456751,-1.357747,2.031284,1
337814623,16346,-0.461093,-1.354780,2.028549,1
337833866,16347,-0.470874,-1.353518,2.031657,1
337851747,16348,-0.480199,-1.350192,2.030246,1
337873679,16349,-0.489624,-1.346926,2.029693,1
337895140,16350,-0.494703,-1.346315,2.031398,1
337915908,16351,-0.508775,-1.342458,2.032179,1
337935466,16352,-0.518861,-1.340662,2.034218,1
337956505,16353,-0.526878,-1.334895,2.030007,1
337978147,16354,-0.532408,-1.335159,2.032875,1
338000059,16355,-0.546159,-1.329730,2.031511,1
338019706,16356,-0.550571,-1.327333,2.031441,1
338039317,16357,-0.559959,-1.324360,2.031975,1
338060718,16358,-0.567398,-1.318052,2.026403,1
338082999,16359,-0.573667,-1.317090,2.029348,1
338103121,16360,-0.583265,-1.317238,2.033907,1
338121536,16361,-0.591381,-1.310978,2.030051,1
338144844,16362,-0.600357,-1.307462,2.029746,1
338163976,16363,-0.605548,-1.304197,2.027240,1
338184970,16364,-0.614514,-1.301004,2.029148,1
338203648,16365,-0.624476,-1.300855,2.033759,1
338223643,16366,-0.632289,-1.292916,2.028277,1
338245271,16367,-0.641646,-1.289974,2.028983,1
338264799,16368,-0.649884,-1.284402,2.027251,1
338284165,16369,-0.659920,-1.283358,2.030939,1
338308595,16370,-0.664443,-1.281494,2.031969,1
338327942,16371,-0.672453,-1.274883,2.028040,1
338350636,16372,-0.680248,-1.269284,2.026562,1
338368520,16373,-0.691278,-1.269262,2.034722,1
338389617,16374,-0.694665,-1.265149,2.031003,1
338410947,16375,-0.702199,-1.258690,2.027414,1
338432447,16376,-0.713552,-1.258458,2.034981,1
338451999,16377,-0.721880,-1.252699,2.034455,1
338470524,16378,-0.729956,-1.247343,2.032568,1
338493787,16379,-0.737252,-1.240757,2.028898,1
338514900,16380,-0.743692,-1.241938,2.034632,1
338535491,16381,-0.750549,-1.234348,2.030511,1
338556857,16382,-0.758961,-1.229809,2.030120,1
338577305,16383,-0.765115,-1.230420,2.035474,1
338597013,16384,-0.771681,-1.223315,2.031255,1
338616238,16385,-0.779883,-1.216480,2.029158,1
338636495,16386,-0.791489,-1.215166,2.035888,1
338658828,16387,-0.798974,-1.209370,2.034458,1
338679335,16388,-0.801179,-1.203818,2.030309,1
338700007,16389,-0.811200,-1.201325,2.034466,1
338720958,16390,-0.819237,-1.195510,2.033583,1
338739138,16391,-0.826945,-1.189410,2.031671,1
338762045,16392,-0.836486,-1.185506,2.034364,1
338783568,16393,-0.844728,-1.180148,2.034977,1
338803788,16394,-0.847447,-1.175550,2.031767,1
338825669,16395,-0.856988,-1.171720,2.034565,1
338845812,16396,-0.864681,-1.165245,2.033516,1
338867527,16397,-0.868059,-1.160833,2.031583,1
338885896,16398,-0.873612,-1.160733,2.035615,1
338906117,16399,-0.881222,-1.154618,2.035253,1
338927351,16400,-0.887636,-1.147030,2.030507,1
338949607,16401,-0.897132,-1.143420,2.035073,1
338968520,16402,-0.905497,-1.137099,2.035000,1
338991101,16403,-0.913322,-1.131225,2.035007,1
339019767,16404,-0.917076,-1.128339,2.035035,1
339032192,16405,-0.924598,-1.121112,2.033698,1
339052864,16406,-0.933617,-1.116916,2.036323,1
339072445,16407,-0.936942,-1.113547,2.035795,1
339095325,16408,-0.944162,-1.106939,2.034989,1
339114820,16409,-0.952499,-1.101474,2.036350,1
339134496,16410,-0.959581,-1.094773,2.035279,1
339155735,16411,-0.964493,-1.092324,2.036785,1
339178452,16412,-0.970274,-1.084228,2.032441,1
339197354,16413,-0.978720,-1.079449,2.035488,1
339217875,16414,-0.986189,-1.073452,2.035576,1
339237835,16415,-0.989695,-1.068871,2.034080,1
339259415,16416,-0.996922,-1.063854,2.035759,1
339280902,16417,-1.004445,-1.058375,2.037757,1
339301134,16418,-1.007765,-1.053267,2.034560,1
339321743,16419,-1.016794,-1.049113,2.039030,1
339342295,16420,-1.022439,-1.041226,2.035217,1
339362406,16421,-1.030223,-1.033856,2.036182,1
339382931,16422,-1.038536,-1.028952,2.037852,1
339401931,16423,-1.044941,-1.021935,2.038511,1
339423591,16424,-1.049689,-1.012572,2.032161,1
339443284,16425,-1.058889,-1.007312,2.037584,1
339464022,16426,-1.066649,-1.002136,2.039213,1
339484026,16427,-1.071196,-0.993571,2.035220,1
339506900,16428,-1.074979,-0.990022,2.036537,1
339526952,16429,-1.084232,-0.985176,2.039768,1
